conference,url,title,authors,abstract,citations
acl,https://aclanthology.org/P13-1159.pdf,Aid is Out There: Looking for Help from Tweets during a Large Scale Disaster,"István Varga,Motoki Sano,Kentaro Torisawa,Chikara Hashimoto,Kiyonori Ohtake,Takao Kawai,Jong-Hoon Oh,Stijn De Saeger",None,111
acl,https://aclanthology.org/P13-1160.pdf,"A Bayesian Model for Joint Unsupervised Induction of Sentiment, Aspect and Discourse Representations","Angeliki Lazaridou,Ivan Titov,Caroline Sporleder",None,82
acl,https://aclanthology.org/P13-1161.pdf,Joint Inference for Fine-grained Opinion Extraction,"Bishan Yang,Claire Cardie",None,241
acl,https://aclanthology.org/P13-1162.pdf,Linguistic Models for Analyzing and Detecting Biased Language,"Marta Recasens,Cristian Danescu-Niculescu-Mizil,Dan Jurafsky",None,316
acl,https://aclanthology.org/P13-1163.pdf,Evaluating a City Exploration Dialogue System with Integrated Question-Answering and Pedestrian Navigation,"Srinivasan Janarthanam,Oliver Lemon,Phil Bartie,Tiphaine Dalmas,Anna Dickinson,Xingkun Liu,William Mackaness,Bonnie Webber",None,26
acl,https://aclanthology.org/P13-1164.pdf,Lightly Supervised Learning of Procedural Dialog Systems,"Svitlana Volkova,Pallavi Choudhury,Chris Quirk,Bill Dolan,Luke Zettlemoyer",None,15
acl,https://aclanthology.org/P13-1165.pdf,Public Dialogue: Analysis of Tolerance in Online Discussions,"Arjun Mukherjee,Vivek Venkataraman,Bing Liu,Sharon Meraz",None,20
acl,https://aclanthology.org/P13-1166.pdf,Offspring from Reproduction Problems: What Replication Failure Teaches Us,"Antske Fokkens,Marieke van Erp,Marten Postma,Ted Pedersen,Piek Vossen,Nuno Freire",None,101
acl,https://aclanthology.org/P13-1167.pdf,Evaluating Text Segmentation using Boundary Edit Distance,Chris Fournier,None,43
acl,https://aclanthology.org/P13-1168.pdf,Crowd Prefers the Middle Path: A New IAA Metric for Crowdsourcing Reveals Turker Biases in Query Segmentation,"Rohan Ramanath,Monojit Choudhury,Kalika Bali,Rishiraj Saha Roy",None,10
acl,https://aclanthology.org/P13-1169.pdf,Deceptive Answer Prediction with User Preference Graph,"Fangtao Li,Yang Gao,Shuchang Zhou,Xiance Si,Decheng Dai",None,9
acl,https://aclanthology.org/P13-1170.pdf,Why-Question Answering using Intra- and Inter-Sentential Causal Relations,"Jong-Hoon Oh,Kentaro Torisawa,Chikara Hashimoto,Motoki Sano,Stijn De Saeger,Kiyonori Ohtake",None,90
acl,https://aclanthology.org/P13-1171.pdf,Question Answering Using Enhanced Lexical Semantic Models,"Wen-tau Yih,Ming-Wei Chang,Christopher Meek,Andrzej Pastusiak",None,250
acl,https://aclanthology.org/P13-1172.pdf,Syntactic Patterns versus Word Alignment: Extracting Opinion Targets from Online Reviews,"Kang Liu,Liheng Xu,Jun Zhao",None,57
acl,https://aclanthology.org/P13-1173.pdf,Mining Opinion Words and Opinion Targets in a Two-Stage Framework,"Liheng Xu,Kang Liu,Siwei Lai,Yubo Chen,Jun Zhao",None,69
acl,https://aclanthology.org/P13-1174.pdf,Connotation Lexicon: A Dash of Sentiment Beneath the Surface Meaning,"Song Feng,Jun Seok Kang,Polina Kuznetsova,Yejin Choi",None,114
