conference,url,title,authors,abstract,citations
emnlp,https://aclanthology.org/D12-1076.pdf,Explore Person Specific Evidence in Web Person Name Disambiguation,"Liwei Chen,Yansong Feng,Lei Zou,Dongyan Zhao",None,6
emnlp,https://aclanthology.org/D12-1077.pdf,Inducing a Discriminative Parser to Optimize Machine Translation Reordering,"Graham Neubig,Taro Watanabe,Shinsuke Mori",None,78
emnlp,https://aclanthology.org/D12-1078.pdf,Re-training Monolingual Parser Bilingually for Syntactic SMT,"Shujie Liu,Chi-Ho Li,Mu Li,Ming Zhou",None,5
emnlp,https://aclanthology.org/D12-1079.pdf,Transforming Trees to Improve Syntactic Convergence,"David Burkett,Dan Klein",None,14
emnlp,https://aclanthology.org/D12-1080.pdf,Learning Constraints for Consistent Timeline Extraction,"David McClosky,Christopher D. Manning",None,22
emnlp,https://aclanthology.org/D12-1081.pdf,Identifying Constant and Unique Relations by using Time-Series Text,"Yohei Takaku,Nobuhiro Kaji,Naoki Yoshinaga,Masashi Toyoda",None,5
emnlp,https://aclanthology.org/D12-1082.pdf,No Noun Phrase Left Behind: Detecting and Typing Unlinkable Entities,"Thomas Lin,Mausam,Oren Etzioni",None,110
emnlp,https://aclanthology.org/D12-1083.pdf,A Novel Discriminative Framework for Sentence-Level Discourse Analysis,"Shafiq Joty,Giuseppe Carenini,Raymond Ng",None,77
emnlp,https://aclanthology.org/D12-1084.pdf,Using Discourse Information for Paraphrase Extraction,"Michaela Regneri,Rui Wang",None,28
emnlp,https://aclanthology.org/D12-1085.pdf,Generating Non-Projective Word Order in Statistical Linearization,"Bernd Bohnet,Anders Björkelund,Jonas Kuhn,Wolfgang Seeker,Sina Zarriess",None,15
emnlp,https://aclanthology.org/D12-1086.pdf,Learning Syntactic Categories Using Paradigmatic Representations of Word Context,"Mehmet Ali Yatbaz,Enis Sert,Deniz Yuret",None,47
emnlp,https://aclanthology.org/D12-1087.pdf,Exploring Topic Coherence over Many Models and Many Topics,"Keith Stevens,Philip Kegelmeyer,David Andrzejewski,David Buttler",None,453
emnlp,https://aclanthology.org/D12-1088.pdf,Entropy-based Pruning for Phrase-based Machine Translation,"Wang Ling,João Graça,Isabel Trancoso,Alan Black",None,19
emnlp,https://aclanthology.org/D12-1089.pdf,A Systematic Comparison of Phrase Table Pruning Techniques,"Richard Zens,Daisy Stanton,Peng Xu",None,46
emnlp,https://aclanthology.org/D12-1090.pdf,Probabilistic Finite State Machines for Regression-based MT Evaluation,"Mengqiu Wang,Christopher D. Manning",None,3
